Id,Predicted
2329,-3804.006097447261
2330,-3742.762323717194
2331,-3689.684386484469
2332,-3191.5683601465903
2333,-3237.84143363153
2334,-3779.5085879552344
2335,-3917.647322035274
2336,-3157.5440414076643
2337,-3703.974600354818
2338,-3349.4411990952076
2339,-3917.647322035274
2340,-3917.647322035274
2341,-3917.647322035274
2342,-3637.286935626523
2343,-2477.0576666291417
2344,-3123.5197226687383
2345,-2751.9741620396644
2346,-2858.1300365051143
2347,-3463.7629100579998
2348,-3443.348318814644
2349,-3295.6827754877045
2350,-2919.3738102351813
2351,-3548.1432205305364
2352,-3917.647322035274
2353,-3349.4411990952076
2354,-3501.1896606708183
2355,-3395.7142725801473
2356,-3779.5085879552344
2357,-3789.0353972021335
2358,-3703.974600354818
2359,-3863.888898427771
2360,-3616.1918580083884
2361,-3293.641316363369
2362,-3722.3477324738383
2363,-3567.196839024335
2364,-3255.5340793757714
2365,-3588.972403017248
2366,-3599.860185013704
2367,-3443.348318814644
2368,-3789.0353972021335
2369,-3327.665635102295
2370,-3327.665635102295
2371,-3570.5992708982276
2372,-3637.286935626523
2373,-3349.4411990952076
2374,-3327.665635102295
2375,-3703.974600354818
2376,-3804.006097447261
2377,-3037.7784394466444
2378,-3497.787228796926
2379,-3217.426842388174
2380,-2919.3738102351813
2381,-3499.1482015464826
2382,-3420.8922684469526
2383,-3371.2167630881204
2384,-2838.395931636537
2385,-3395.7142725801473
2386,-2588.6574320928194
2387,-2984.700502213919
2388,-3593.735807640697
2389,-3293.641316363369
2390,-3637.286935626523
2391,-3463.7629100579998
2392,-3537.25543853408
2393,-3742.0818373424154
2394,-3412.7264319496103
2395,-3840.0718753105225
2396,-3501.1896606708183
2397,-3283.434020741691
2398,-3365.092385715114
2399,-3603.943103262375
2400,-3171.153768903235
2401,-3737.3184327189656
2402,-3409.324000075718
2403,-3603.943103262375
2404,-3497.787228796926
2405,-3395.7142725801473
2406,-3855.0425755556503
2407,-3599.860185013704
2408,-3504.592092544711
2409,-3917.647322035274
2410,-3327.665635102295
2411,-3567.196839024335
2412,-3537.25543853408
2413,-3735.957459969409
2414,-3104.4661041749396
2415,-3593.735807640697
2416,-3858.445007429543
2417,-3723.0282188486167
2418,-3361.689953841221
2419,-3655.660067745543
2420,-3443.348318814644
2421,-3501.1896606708183
2422,-2579.13062284592
2423,-3742.762323717194
2424,-3769.981778708335
2425,-3633.8845037526303
2426,-2259.302026700014
2427,-3037.7784394466444
2428,-3321.541257729288
2429,-3689.684386484469
2430,-3504.592092544711
2431,-3844.8352799339723
2432,-3765.218374084885
2433,-2997.6297433347117
2434,-3555.6285706531
2435,-3463.7629100579998
2436,-3259.616997624443
2437,-3190.207387397033
2438,-3786.993938077798
2439,-3395.7142725801473
2440,-2817.300854018403
2441,-3497.787228796926
2442,-3825.7816614401736
2443,-3516.1603609159456
2444,-3412.7264319496103
2445,-3017.3638482032884
2446,-3708.738004978268
2447,-3361.689953841221
2448,-3321.541257729288
2449,-3429.7385913190733
2450,-3561.072461651328
2451,-3593.735807640697
2452,-3356.9265492177715
2453,-2647.1792603237723
2454,-3443.348318814644
2455,-3789.0353972021335
2456,-3328.346121477073
2457,-3735.957459969409
2458,-3616.1918580083884
2459,-3116.714858920953
2460,-3497.787228796926
2461,-3038.458925821423
2462,-3722.3477324738383
2463,-3497.787228796926
2464,-3295.0022891129256
2465,-3463.7629100579998
2466,-3537.25543853408
2467,-3840.0718753105225
2468,-3531.811547535852
2469,-3255.5340793757714
2470,-3735.957459969409
2471,-3409.324000075718
2472,-3723.0282188486167
2473,-3655.660067745543
2474,-3037.7784394466444
2475,-3495.0652832978117
2476,-3537.25543853408
2477,-3361.689953841221
2478,-3674.033199864563
2479,-3858.445007429543
2480,-3055.471085190886
2481,-3814.893879443717
2482,-3217.426842388174
2483,-2951.3566698497716
2484,-3866.610843926885
2485,-3372.577735837677
2486,-3917.647322035274
2487,-3570.5992708982276
2488,-3876.137653173784
2489,-3361.689953841221
2490,-3701.9331412304828
2491,-3603.943103262375
2492,-3742.762323717194
2493,-3917.647322035274
2494,-3191.5683601465903
2495,-3304.529098359825
2496,-3917.647322035274
2497,-3680.15757723757
2498,-3789.0353972021335
2499,-3123.5197226687383
2500,-3735.957459969409
2501,-3055.471085190886
2502,-2987.4224477130338
2503,-3104.4661041749396
2504,-3463.7629100579998
2505,-3627.7601263796237
2506,-3548.1432205305364
2507,-2647.1792603237723
2508,-3324.943689603181
2509,-3565.835866274778
2510,-2612.4744552100674
2511,-3718.9453005999458
2512,-3218.7878151377313
2513,-3722.3477324738383
2514,-3780.1890743300128
2515,-3735.957459969409
2516,-3497.787228796926
2517,-2524.0112264888594
2518,-3390.9508679566975
2519,-3838.030416186187
2520,-3327.665635102295
2521,-3189.5269010222546
2522,-3718.9453005999458
2523,-3084.0515129315836
2524,-3565.835866274778
2525,-3779.5085879552344
2526,-2905.0835963648324
2527,-3171.153768903235
2528,-3421.572754821731
2529,-3499.1482015464826
2530,-3018.044334578067
2531,-2984.700502213919
2532,-3422.9337275712883
2533,-3531.811547535852
2534,-3795.15977457514
2535,-3454.2361008111
2536,-3361.689953841221
2537,-3565.835866274778
2538,-3708.738004978268
2539,-3412.7264319496103
2540,-3633.8845037526303
2541,-3917.647322035274
2542,-3565.835866274778
2543,-3123.5197226687383
2544,-3869.332789425999
2545,-3863.888898427771
2546,-3603.943103262375
2547,-3159.585500532
2548,-3917.647322035274
2549,-3718.9453005999458
2550,-3776.78664245612
2551,-3153.4611231589934
2552,-3531.811547535852
2553,-3350.121685469986
2554,-3217.426842388174
2555,-3656.3405541203215
2556,-3090.856376679369
2557,-3599.860185013704
2558,-3395.7142725801473
2559,-3737.3184327189656
2560,-3269.143806871342
2561,-3463.7629100579998
2562,-3917.647322035274
2563,-3531.811547535852
2564,-3918.327808410053
2565,-3722.3477324738383
2566,-3825.7816614401736
2567,-3150.739177659879
2568,-3603.943103262375
2569,-3780.1890743300128
2570,-3615.51137163361
2571,-3838.030416186187
2572,-2772.3887532830204
2573,-3917.647322035274
2574,-3708.738004978268
2575,-3789.0353972021335
2576,-3350.802171844765
2577,-3306.570557484161
2578,-3497.787228796926
2579,-2641.0548829507657
2580,-3237.84143363153
2581,-3123.5197226687383
2582,-3825.7816614401736
2583,-3917.647322035274
2584,-3917.647322035274
2585,-3735.957459969409
2586,-3588.972403017248
2587,-3282.7535343669124
2588,-3531.811547535852
2589,-3865.9303575521067
2590,-3769.981778708335
2591,-3171.153768903235
2592,-3761.135455836214
2593,-3742.762323717194
2594,-2820.022799517517
2595,-3701.9331412304828
2596,-2817.300854018403
2597,-2612.4744552100674
2598,-3497.787228796926
2599,-3037.7784394466444
2600,-3746.1647555910868
2601,-3531.811547535852
2602,-3565.835866274778
2603,-3588.972403017248
2604,-3327.665635102295
2605,-3603.943103262375
2606,-3844.8352799339723
2607,-3531.811547535852
2608,-3823.0597159410595
2609,-3429.7385913190733
2610,-3718.9453005999458
2611,-3259.616997624443
2612,-3548.1432205305364
2613,-3680.15757723757
2614,-3104.4661041749396
2615,-3722.3477324738383
2616,-3463.7629100579998
2617,-3765.218374084885
2618,-3017.3638482032884
2619,-3858.445007429543
2620,-3413.4069183243887
2621,-3655.660067745543
2622,-3737.998919093744
2623,-3655.660067745543
2624,-3395.7142725801473
2625,-3616.1918580083884
2626,-3561.072461651328
2627,-3599.860185013704
2628,-3604.6235896371536
2629,-3191.5683601465903
2630,-3237.84143363153
2631,-3722.3477324738383
2632,-3742.762323717194
2633,-3531.811547535852
2634,-3742.762323717194
2635,-3327.665635102295
2636,-3708.738004978268
2637,-3742.762323717194
2638,-3917.647322035274
2639,-3637.286935626523
2640,-3667.9088224915563
2641,-3737.998919093744
2642,-3294.321802738147
2643,-3703.974600354818
2644,-3361.689953841221
2645,-3252.131647501879
2646,-3798.5622064490326
2647,-3501.1896606708183
2648,-3604.6235896371536
2649,-3804.006097447261
2650,-3769.981778708335
2651,-3703.974600354818
2652,-3382.785031459355
2653,-3420.8922684469526
2654,-3429.7385913190733
2655,-3365.092385715114
2656,-3808.7695020707106
2657,-3722.3477324738383
2658,-3603.943103262375
2659,-3840.0718753105225
2660,-3825.101175065395
2661,-3723.0282188486167
2662,-3463.7629100579998
2663,-3709.418491353046
2664,-3123.5197226687383
2665,-3825.7816614401736
2666,-3504.592092544711
2667,-3742.762323717194
2668,-3361.689953841221
2669,-3633.8845037526303
2670,-2892.1543552440403
2671,-3395.7142725801473
2672,-3321.541257729288
2673,-3742.762323717194
2674,-3917.647322035274
2675,-3537.25543853408
2676,-3153.4611231589934
2677,-3498.467715171704
2678,-3412.7264319496103
2679,-3742.762323717194
2680,-3050.707680567436
2681,-2919.3738102351813
2682,-3218.7878151377313
2683,-2525.372199238416
2684,-3501.1896606708183
2685,-3655.660067745543
2686,-3189.5269010222546
2687,-3855.0425755556503
2688,-3084.0515129315836
2689,-3361.689953841221
2690,-3769.981778708335
2691,-3371.2167630881204
2692,-3565.835866274778
2693,-3395.7142725801473
2694,-3191.5683601465903
2695,-3548.1432205305364
2696,-2758.77902578745
2697,-3637.286935626523
2698,-3355.565576468214
2699,-3463.7629100579998
2700,-3293.641316363369
2701,-3604.6235896371536
2702,-3412.7264319496103
2703,-2919.3738102351813
2704,-3084.0515129315836
2705,-3361.689953841221
2706,-3531.811547535852
2707,-3293.641316363369
2708,-3499.1482015464826
2709,-3621.6357490066166
2710,-3443.348318814644
2711,-3565.835866274778
2712,-3295.6827754877045
2713,-2919.3738102351813
2714,-3729.833082596402
2715,-3527.048142912402
2716,-3779.5085879552344
2717,-3217.426842388174
2718,-3637.286935626523
2719,-3822.379229566281
2720,-2639.01342382643
2721,-3708.738004978268
2722,-3349.4411990952076
2723,-3917.647322035274
2724,-3463.7629100579998
2725,-3412.7264319496103
2726,-3789.0353972021335
2727,-3655.660067745543
2728,-3237.84143363153
2729,-3599.860185013704
2730,-3822.379229566281
2731,-3855.0425755556503
2732,-3765.218374084885
2733,-3917.647322035274
2734,-3918.327808410053
2735,-3786.993938077798
2736,-3695.1282774826973
2737,-3599.860185013704
2738,-3443.348318814644
2739,-3327.665635102295
2740,-3829.184093314066
2741,-3361.689953841221
2742,-3531.811547535852
2743,-3918.327808410053
2744,-3742.762323717194
2745,-3742.762323717194
2746,-3616.1918580083884
2747,-3113.3124270470603
2748,-2987.4224477130338
2749,-3420.8922684469526
2750,-3599.860185013704
2751,-3372.577735837677
2752,-3917.647322035274
2753,-3123.5197226687383
2754,-3090.856376679369
2755,-3588.972403017248
2756,-3735.957459969409
2757,-3531.811547535852
2758,-2954.7591017236646
2759,-3361.689953841221
2760,-3191.5683601465903
2761,-3633.8845037526303
2762,-3499.1482015464826
2763,-3604.6235896371536
2764,-3395.7142725801473
2765,-3855.0425755556503
2766,-3789.0353972021335
2767,-3537.25543853408
2768,-3463.7629100579998
2769,-3372.577735837677
2770,-3779.5085879552344
2771,-3372.577735837677
2772,-2685.286497311369
2773,-3779.5085879552344
2774,-3737.3184327189656
2775,-3189.5269010222546
2776,-3823.0597159410595
2777,-3599.860185013704
2778,-3501.1896606708183
2779,-3259.616997624443
2780,-3327.665635102295
2781,-2545.106304106994
2782,-3917.647322035274
2783,-3876.137653173784
2784,-3918.327808410053
2785,-3570.5992708982276
2786,-3798.5622064490326
2787,-3655.660067745543
2788,-3463.7629100579998
2789,-3865.9303575521067
2790,-3409.324000075718
2791,-3863.888898427771
2792,-3372.577735837677
2793,-3763.1769149605498
2794,-3656.3405541203215
2795,-3395.7142725801473
2796,-3485.538474050912
2797,-2820.022799517517
2798,-3742.762323717194
2799,-3181.3610645249128
2800,-3637.286935626523
2801,-3017.3638482032884
2802,-3123.5197226687383
2803,-2522.6502537393026
2804,-3548.1432205305364
2805,-3328.346121477073
2806,-3655.660067745543
2807,-3737.3184327189656
2808,-3917.647322035274
2809,-3667.9088224915563
2810,-3708.738004978268
2811,-3789.0353972021335
2812,-3037.7784394466444
2813,-3599.860185013704
2814,-3588.972403017248
2815,-3869.332789425999
2816,-2973.812720217463
2817,-3255.5340793757714
2818,-3171.153768903235
2819,-3795.15977457514
2820,-3838.030416186187
2821,-3615.51137163361
2822,-3420.8922684469526
2823,-3722.3477324738383
2824,-3838.030416186187
2825,-3808.7695020707106
2826,-2984.700502213919
2827,-3742.762323717194
2828,-2987.4224477130338
2829,-3786.993938077798
2830,-3656.3405541203215
2831,-3616.1918580083884
2832,-3612.789426134496
2833,-3497.787228796926
2834,-3443.348318814644
2835,-3772.0232378326705
2836,-2654.664610446336
2837,-3497.787228796926
2838,-3255.5340793757714
2839,-3531.811547535852
2840,-3537.25543853408
2841,-3571.279757273006
2842,-3723.0282188486167
2843,-3327.665635102295
2844,-3917.647322035274
2845,-3808.7695020707106
2846,-3395.7142725801473
2847,-3667.9088224915563
2848,-3723.0282188486167
2849,-2905.0835963648324
2850,-3038.458925821423
2851,-3422.9337275712883
2852,-3293.641316363369
2853,-3917.647322035274
2854,-3599.860185013704
2855,-3412.7264319496103
2856,-3865.9303575521067
2857,-3656.3405541203215
2858,-3667.9088224915563
2859,-2732.2400571710878
2860,-3497.787228796926
2861,-3037.7784394466444
2862,-3785.632965328241
2863,-3708.738004978268
2864,-3742.0818373424154
2865,-3395.7142725801473
2866,-2522.6502537393026
2867,-3365.092385715114
2868,-3621.6357490066166
2869,-3153.4611231589934
2870,-3795.15977457514
2871,-3571.279757273006
2872,-3780.1890743300128
2873,-3181.3610645249128
2874,-3858.445007429543
2875,-3746.1647555910868
2876,-3567.196839024335
2877,-3869.332789425999
2878,-3395.7142725801473
2879,-3259.616997624443
2880,-3123.5197226687383
2881,-3531.811547535852
2882,-3838.030416186187
2883,-3769.981778708335
2884,-3863.888898427771
2885,-3756.3720512127643
2886,-3656.3405541203215
2887,-3737.3184327189656
2888,-3349.4411990952076
2889,-3327.665635102295
2890,-3594.4162940154756
2891,-3656.3405541203215
2892,-3305.890071109382
2893,-3217.426842388174
2894,-3656.3405541203215
2895,-3531.811547535852
2896,-3356.9265492177715
2897,-2545.106304106994
2898,-3510.035983542939
2899,-3742.762323717194
2900,-3038.458925821423
2901,-3191.5683601465903
2902,-3237.84143363153
2903,-3350.802171844765
2904,-3869.332789425999
2905,-3570.5992708982276
2906,-3655.660067745543
2907,-3255.5340793757714
2908,-3917.647322035274
2909,-3416.128863823503
2910,-3917.647322035274
2911,-3742.762323717194
2912,-3718.9453005999458
2913,-2792.803344526376
2914,-3865.9303575521067
2915,-3463.7629100579998
2916,-2388.5944379079338
2917,-3038.458925821423
2918,-3497.787228796926
2919,-3571.279757273006
2920,-3737.998919093744
2921,-3776.78664245612
2922,-3735.957459969409
2923,-3463.7629100579998
2924,-3621.6357490066166
2925,-3237.84143363153
2926,-3191.5683601465903
2927,-3866.610843926885
2928,-3537.25543853408
2929,-2987.4224477130338
2930,-3737.998919093744
2931,-3789.0353972021335
2932,-3499.1482015464826
2933,-3633.8845037526303
2934,-3570.5992708982276
2935,-3637.967422001301
2936,-3603.943103262375
2937,-3327.665635102295
2938,-3349.4411990952076
2939,-3763.1769149605498
2940,-3497.787228796926
2941,-3123.5197226687383
2942,-3537.9359249088584
2943,-3616.1918580083884
2944,-3823.0597159410595
2945,-3763.1769149605498
2946,-3823.0597159410595
2947,-3869.332789425999
2948,-3805.367070196818
2949,-2817.300854018403
2950,-3084.0515129315836
2951,-3420.8922684469526
2952,-3603.943103262375
2953,-3321.541257729288
2954,-2987.4224477130338
2955,-3780.1890743300128
2956,-3327.665635102295
2957,-3531.811547535852
2958,-3501.1896606708183
2959,-3412.7264319496103
2960,-3822.379229566281
2961,-3493.7043105482544
2962,-3177.2781462762414
2963,-3416.128863823503
2964,-3463.7629100579998
2965,-3037.7784394466444
2966,-3361.689953841221
2967,-3723.0282188486167
2968,-3349.4411990952076
2969,-3633.8845037526303
2970,-3237.84143363153
2971,-3570.5992708982276
2972,-3395.7142725801473
2973,-3565.835866274778
2974,-3838.030416186187
2975,-3604.6235896371536
2976,-3372.577735837677
2977,-3548.1432205305364
2978,-3372.577735837677
2979,-3255.5340793757714
2980,-2851.325172757329
2981,-3361.689953841221
2982,-3282.7535343669124
2983,-3825.101175065395
2984,-3463.7629100579998
2985,-3917.647322035274
2986,-3259.616997624443
2987,-3255.5340793757714
2988,-3805.367070196818
2989,-3328.346121477073
2990,-3603.943103262375
2991,-3825.101175065395
2992,-3259.616997624443
2993,-3354.885090093436
2994,-3171.153768903235
2995,-3217.426842388174
2996,-3283.434020741691
2997,-2325.3092050535306
2998,-3772.0232378326705
2999,-2951.3566698497716
3000,-3808.7695020707106
3001,-3497.787228796926
3002,-3742.762323717194
3003,-3056.832057940443
3004,-3565.835866274778
3005,-3742.762323717194
3006,-2919.3738102351813
3007,-3742.762323717194
3008,-3293.641316363369
3009,-3283.434020741691
3010,-3531.811547535852
3011,-3531.811547535852
3012,-3123.5197226687383
3013,-3328.346121477073
3014,-3421.572754821731
3015,-3084.0515129315836
3016,-3056.832057940443
3017,-3795.15977457514
3018,-2184.4485254743768
3019,-3269.143806871342
3020,-3785.632965328241
3021,-3412.7264319496103
3022,-3497.787228796926
3023,-3372.577735837677
3024,-3599.860185013704
3025,-3495.0652832978117
3026,-3305.890071109382
3027,-3779.5085879552344
3028,-3917.647322035274
3029,-3071.122271810792
3030,-3361.689953841221
3031,-3776.78664245612
3032,-3153.4611231589934
3033,-3729.833082596402
3034,-3718.9453005999458
3035,-3537.25543853408
3036,-2494.0698259986048
3037,-3746.1647555910868
3038,-3786.993938077798
3039,-3708.738004978268
3040,-3537.9359249088584
3041,-3742.0818373424154
3042,-2984.700502213919
3043,-3497.787228796926
3044,-3420.8922684469526
3045,-3395.7142725801473
3046,-3504.592092544711
3047,-3786.993938077798
3048,-3531.811547535852
3049,-3422.9337275712883
3050,-3064.317408063007
3051,-3637.286935626523
3052,-3395.7142725801473
3053,-3742.762323717194
3054,-3237.84143363153
3055,-3412.7264319496103
3056,-3779.5085879552344
3057,-3737.3184327189656
3058,-3282.7535343669124
3059,-3789.0353972021335
3060,-3593.735807640697
3061,-3259.616997624443
3062,-3237.84143363153
3063,-3603.943103262375
3064,-3708.738004978268
3065,-3327.665635102295
3066,-3776.78664245612
3067,-3037.7784394466444
3068,-3504.592092544711
3069,-3354.885090093436
3070,-3599.860185013704
3071,-3123.5197226687383
3072,-3429.7385913190733
3073,-3463.7629100579998
3074,-3810.8109611950463
3075,-3742.762323717194
3076,-3742.762323717194
3077,-3395.7142725801473
3078,-3593.735807640697
3079,-3293.641316363369
3080,-3723.0282188486167
3081,-3570.5992708982276
3082,-3463.7629100579998
3083,-3218.7878151377313
3084,-3656.3405541203215
3085,-2987.4224477130338
3086,-3863.888898427771
3087,-3497.787228796926
3088,-3283.434020741691
3089,-3550.1846796548716
3090,-3123.5197226687383
3091,-3429.7385913190733
3092,-3463.7629100579998
3093,-3537.25543853408
3094,-3603.943103262375
3095,-3409.324000075718
3096,-3570.5992708982276
3097,-2840.4373907608724
3098,-3917.647322035274
3099,-3838.030416186187
3100,-3869.332789425999
3101,-3322.2217441040666
3102,-3863.888898427771
3103,-3516.1603609159456
3104,-3742.762323717194
3105,-3655.660067745543
3106,-3722.3477324738383
3107,-3838.030416186187
3108,-3742.762323717194
3109,-3354.885090093436
3110,-3655.660067745543
3111,-3627.7601263796237
3112,-3064.317408063007
3113,-3855.0425755556503
3114,-3443.348318814644
3115,-3463.7629100579998
3116,-3501.1896606708183
3117,-3237.84143363153
3118,-3548.1432205305364
3119,-3499.1482015464826
3120,-3495.0652832978117
3121,-3395.7142725801473
3122,-3501.1896606708183
3123,-3412.7264319496103
3124,-3565.835866274778
3125,-3703.974600354818
3126,-3761.135455836214
3127,-3866.610843926885
3128,-3865.9303575521067
3129,-3181.3610645249128
3130,-3779.5085879552344
3131,-3104.4661041749396
3132,-3656.3405541203215
3133,-3570.5992708982276
3134,-3655.660067745543
3135,-3531.811547535852
3136,-3321.541257729288
3137,-3354.885090093436
3138,-3723.0282188486167
3139,-3876.137653173784
3140,-3570.5992708982276
3141,-3537.25543853408
3142,-3801.9646383229256
3143,-3260.297483999221
3144,-3361.689953841221
3145,-3616.1918580083884
3146,-3865.9303575521067
3147,-3701.9331412304828
3148,-3422.9337275712883
3149,-3746.1647555910868
3150,-3291.5998572390336
3151,-3742.0818373424154
3152,-3615.51137163361
3153,-3531.811547535852
3154,-3718.9453005999458
3155,-3382.785031459355
3156,-3504.592092544711
3157,-3863.888898427771
3158,-3917.647322035274
3159,-3810.8109611950463
3160,-3537.25543853408
3161,-2951.3566698497716
3162,-3382.785031459355
3163,-2951.3566698497716
3164,-3869.332789425999
3165,-3795.15977457514
3166,-3443.348318814644
3167,-3361.689953841221
3168,-3191.5683601465903
3169,-3655.660067745543
3170,-3769.981778708335
3171,-3501.1896606708183
3172,-3918.327808410053
3173,-3420.8922684469526
3174,-2654.664610446336
3175,-3808.7695020707106
3176,-3780.1890743300128
3177,-3531.811547535852
3178,-3616.1918580083884
3179,-3412.7264319496103
3180,-3037.7784394466444
3181,-3737.3184327189656
3182,-3499.1482015464826
3183,-3497.787228796926
3184,-3403.199622702711
3185,-3361.689953841221
3186,-3516.1603609159456
3187,-3153.4611231589934
3188,-3463.7629100579998
3189,-2174.241229852699
3190,-2919.3738102351813
3191,-3637.286935626523
3192,-3412.7264319496103
3193,-3463.7629100579998
3194,-3463.7629100579998
3195,-3123.5197226687383
3196,-3153.4611231589934
3197,-3371.2167630881204
3198,-3493.7043105482544
3199,-3413.4069183243887
3200,-3123.5197226687383
3201,-3395.7142725801473
3202,-3495.0652832978117
3203,-3259.616997624443
3204,-3746.1647555910868
3205,-3056.832057940443
3206,-3350.802171844765
3207,-3863.888898427771
3208,-3789.0353972021335
3209,-3779.5085879552344
3210,-3255.5340793757714
3211,-3283.434020741691
3212,-2937.7469423542016
3213,-3439.265400565973
3214,-3090.856376679369
3215,-3090.856376679369
3216,-3413.4069183243887
3217,-2409.0090291512893
3218,-3737.3184327189656
3219,-3501.1896606708183
3220,-3056.832057940443
3221,-3056.832057940443
3222,-3295.0022891129256
3223,-3123.5197226687383
3224,-3814.893879443717
3225,-3321.541257729288
3226,-3255.5340793757714
3227,-3531.811547535852
3228,-3189.5269010222546
3229,-2325.3092050535306
3230,-3255.5340793757714
3231,-3354.885090093436
3232,-3356.9265492177715
3233,-3420.8922684469526
3234,-3189.5269010222546
3235,-2511.0819853680678
3236,-3104.4661041749396
3237,-3531.811547535852
3238,-2867.6568457520134
3239,-3255.5340793757714
3240,-3772.0232378326705
3241,-3128.963613666966
3242,-3322.2217441040666
3243,-3412.7264319496103
3244,-3570.5992708982276
3245,-2647.1792603237723
3246,-3550.1846796548716
3247,-3735.957459969409
3248,-3259.616997624443
3249,-3567.196839024335
3250,-3656.3405541203215
3251,-3565.835866274778
3252,-3037.7784394466444
3253,-3321.541257729288
3254,-3255.5340793757714
3255,-2705.701088554725
3256,-3603.943103262375
3257,-3822.379229566281
3258,-3463.7629100579998
3259,-3322.2217441040666
3260,-3789.0353972021335
3261,-3327.665635102295
3262,-3412.7264319496103
3263,-3603.943103262375
3264,-3354.885090093436
3265,-3321.541257729288
3266,-2589.337918467598
3267,-3637.286935626523
3268,-3637.967422001301
3269,-3735.957459969409
3270,-2489.9869077499334
3271,-3823.0597159410595
3272,-3361.689953841221
3273,-3504.592092544711
3274,-3361.689953841221
3275,-2758.77902578745
3276,-3123.5197226687383
3277,-3805.367070196818
3278,-3420.8922684469526
3279,-3321.541257729288
3280,-3324.943689603181
3281,-3918.327808410053
3282,-2522.6502537393026
3283,-3497.787228796926
3284,-3594.4162940154756
3285,-3157.5440414076643
3286,-3324.943689603181
3287,-3255.5340793757714
3288,-3055.471085190886
3289,-3464.443396432778
3290,-3413.4069183243887
3291,-3531.811547535852
3292,-3459.6799918093284
3293,-3257.575538500107
3294,-3594.4162940154756
3295,-2545.106304106994
3296,-3295.6827754877045
3297,-3527.7286292871804
3298,-3056.832057940443
3299,-3153.4611231589934
3300,-3737.3184327189656
3301,-3413.4069183243887
3302,-3189.5269010222546
3303,-3225.5926788855168
3304,-2984.700502213919
3305,-3321.541257729288
3306,-3917.647322035274
3307,-2919.3738102351813
3308,-2758.77902578745
3309,-3189.5269010222546
3310,-3603.943103262375
3311,-3356.9265492177715
3312,-3493.7043105482544
3313,-3779.5085879552344
3314,-3637.286935626523
3315,-3497.787228796926
3316,-3497.787228796926
3317,-3708.738004978268
3318,-3825.7816614401736
3319,-3189.5269010222546
3320,-3355.565576468214
3321,-3181.3610645249128
3322,-3708.738004978268
3323,-3463.7629100579998
3324,-3737.3184327189656
3325,-3421.572754821731
3326,-3327.665635102295
3327,-2958.1615335975566
3328,-3463.7629100579998
3329,-2758.77902578745
3330,-3746.1647555910868
3331,-3863.888898427771
3332,-3321.541257729288
3333,-3463.7629100579998
3334,-3321.541257729288
3335,-2820.022799517517
3336,-2758.77902578745
3337,-3395.7142725801473
3338,-3603.943103262375
3339,-3637.286935626523
3340,-3746.1647555910868
3341,-3123.5197226687383
3342,-3493.7043105482544
3343,-3917.647322035274
3344,-3255.5340793757714
3345,-3050.707680567436
3346,-3225.5926788855168
3347,-3493.7043105482544
3348,-2984.700502213919
3349,-3256.2145657505503
3350,-3396.3947589549257
3351,-3189.5269010222546
3352,-3633.8845037526303
3353,-3454.2361008111
3354,-3291.5998572390336
3355,-3495.0652832978117
3356,-3295.6827754877045
3357,-3723.0282188486167
3358,-2654.664610446336
3359,-3527.048142912402
3360,-3123.5197226687383
3361,-3056.832057940443
3362,-3746.1647555910868
3363,-2579.13062284592
3364,-3191.5683601465903
3365,-3633.8845037526303
3366,-3527.048142912402
3367,-3128.963613666966
3368,-3356.9265492177715
3369,-3123.5197226687383
3370,-2990.824879586926
3371,-3865.9303575521067
3372,-3181.3610645249128
3373,-3420.8922684469526
3374,-3463.7629100579998
3375,-2984.700502213919
3376,-2924.1372148586306
3377,-3354.885090093436
3378,-2987.4224477130338
3379,-3056.832057940443
3380,-3395.7142725801473
3381,-3153.4611231589934
3382,-3627.7601263796237
3383,-3259.616997624443
3384,-2858.1300365051143
3385,-3321.541257729288
3386,-3603.943103262375
3387,-3356.9265492177715
3388,-3396.3947589549257
3389,-3324.943689603181
3390,-3537.25543853408
3391,-3225.5926788855168
3392,-3637.286935626523
3393,-3412.7264319496103
3394,-2867.6568457520134
3395,-3464.443396432778
3396,-3354.885090093436
3397,-3412.7264319496103
3398,-3865.9303575521067
3399,-3356.9265492177715
3400,-3181.3610645249128
3401,-3356.9265492177715
3402,-3255.5340793757714
3403,-3603.943103262375
3404,-3655.660067745543
3405,-3776.78664245612
3406,-3527.048142912402
3407,-3217.426842388174
3408,-3293.641316363369
3409,-3789.0353972021335
3410,-3321.541257729288
3411,-3746.1647555910868
3412,-2984.700502213919
3413,-3327.665635102295
3414,-3789.0353972021335
3415,-3570.5992708982276
3416,-3050.707680567436
3417,-3322.2217441040666
3418,-3550.1846796548716
3419,-2990.824879586926
3420,-2987.4224477130338
3421,-3255.5340793757714
3422,-2184.4485254743768
3423,-3420.8922684469526
3424,-3361.689953841221
3425,-3055.471085190886
3426,-2423.9797293964166
3427,-3742.762323717194
3428,-3255.5340793757714
3429,-3190.207387397033
3430,-3718.9453005999458
3431,-3616.1918580083884
3432,-3637.286935626523
3433,-3159.585500532
3434,-3599.860185013704
3435,-3116.714858920953
3436,-3603.943103262375
3437,-2792.803344526376
3438,-2858.1300365051143
3439,-3050.707680567436
3440,-2924.1372148586306
3441,-3218.7878151377313
3442,-3189.5269010222546
3443,-3495.0652832978117
3444,-3527.048142912402
3445,-3259.616997624443
3446,-3565.835866274778
3447,-3421.572754821731
3448,-3737.3184327189656
3449,-3257.575538500107
3450,-3604.6235896371536
